"";"genre_Adventure";"genre_Action";"genre_Comedy";"genre_Drama";"genre_Film_Noir";"genre_Romance";"genre_Sci_Fi";"genre_Thriller";"genre_Animation";"genre_Western";"genre_IMAX";"genre_Documentary";"genre_War";"genre_Musical";"genre_Children";"genre_Fantasy";"genre_Horror";"genre_Crime";"genre_Mystery";"user_547";"user_195";"user_384";"user_463";"user_all"
"4752";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475;475;475;475;475
"4753";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;50;50;50
"4754";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4755";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;233,333333333333;233,333333333333;233,333333333333;233,333333333333;233,333333333333
"4756";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4757";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4758";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4759";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;216,666666666667;216,666666666667;216,666666666667;216,666666666667;216,666666666667
"4760";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;350;350;350;350;350
"4761";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;150;150;150;150;150
"4762";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;350;350;350;350;350
"4763";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"4764";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;250;250;200;250;250
"4765";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;400;375;350;375;375
"4766";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;315;315;200;315;315
"4767";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"4768";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;381,764705882353;381,764705882353;381,764705882353;381,764705882353
"4769";0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;383,333333333333;383,333333333333;383,333333333333;383,333333333333;383,333333333333
"4770";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4771";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"4772";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"4773";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4774";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;450;391,666666666667;391,666666666667;391,666666666667;391,666666666667
"4775";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;500;500;500;500;500
"4776";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4777";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4778";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;200;325;325;325;325
"4779";0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;425;425;425;425;425
"4780";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;325;325;325;325
"4781";0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;250;250;250;250;250
"4782";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;360;360;360;360;360
"4783";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;325;325;325;325;325
"4784";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;300;300;300;300;300
"4785";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;50;50;50;50
"4786";0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;340;340;340;340;340
"4787";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;319,047619047619;319,047619047619;250;319,047619047619;319,047619047619
"4788";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;327,777777777778;327,777777777778;327,777777777778;327,777777777778;327,777777777778
"4789";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;400;400;400;400;400
"4790";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4791";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4792";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;216,666666666667;216,666666666667;200;216,666666666667;216,666666666667
"4793";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;325;325;325;325
"4794";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"4795";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"4796";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"4797";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;425;425;425;425;425
"4798";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100
"4799";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4800";0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;450;392,307692307692;392,307692307692;392,307692307692;392,307692307692
"4801";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;378,571428571429;378,571428571429;378,571428571429;378,571428571429;378,571428571429
"4802";0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;437,5;437,5;437,5;437,5;437,5
"4803";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;394,444444444444;394,444444444444;394,444444444444;394,444444444444
"4804";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"4805";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;425;425;425;425
"4806";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;400;400;400;400;400
"4807";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4808";0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;320;320;320;320;320
"4809";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;375;375;375;375
"4810";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;450;412,5;412,5;412,5;412,5
"4811";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;250;225;225;225;225
"4812";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;362,5;362,5;362,5;362,5;362,5
"4813";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;380;380;380;380
"4814";0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;312,5;312,5;300;312,5;312,5
"4815";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;216,666666666667;216,666666666667;216,666666666667;216,666666666667;216,666666666667
"4816";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;400;398,148148148148;398,148148148148;398,148148148148;398,148148148148
"4817";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;100;225;225;225;225
"4818";0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;300;300;300;300;300
"4819";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"4820";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;400;400;400;400;400
"4821";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"4822";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405,405405405405;405,405405405405;405,405405405405;405,405405405405;405,405405405405
"4823";1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;237,5;237,5;237,5;237,5;237,5
"4824";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;100;233,333333333333;233,333333333333;233,333333333333;233,333333333333
"4825";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287,5;287,5;287,5;287,5;287,5
"4826";0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4827";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;150;225;225;225;225
"4828";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4829";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4830";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;425;425;425;425;425
"4831";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;300;300;300;300;300
"4832";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4833";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;100;100;100;100;100
"4834";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4835";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4836";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;400;400;400;400;400
"4837";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"4838";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312,5;312,5;312,5;312,5;312,5
"4839";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;400;400;400;400;400
"4840";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4841";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"4842";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4843";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;450;412,5;412,5;412,5;412,5
"4844";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;400;350;350;350;350
"4845";1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;336,363636363636;336,363636363636;336,363636363636;336,363636363636;336,363636363636
"4846";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;325;325;325;325
"4847";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;350;350;350;350;350
"4848";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;352,941176470588;352,941176470588;352,941176470588;352,941176470588;352,941176470588
"4849";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;375;375;375;375;375
"4850";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;357,692307692308;357,692307692308;357,692307692308;357,692307692308
"4851";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;350;383,333333333333;400;383,333333333333;383,333333333333
"4852";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;412,5;412,5;412,5;412,5;412,5
"4853";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;400;361,95652173913;361,95652173913;361,95652173913;361,95652173913
"4854";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;50;50;50;50;50
"4855";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;310,714285714286;400;310,714285714286;310,714285714286
"4856";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;381,981981981982;381,981981981982;450;381,981981981982;381,981981981982
"4857";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100
"4858";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4859";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;320;320;320;320;320
"4860";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;266,666666666667;266,666666666667;300;266,666666666667;266,666666666667
"4861";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;355;355;355;355
"4862";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"4863";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;400;400;400;400;400
"4864";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;100;100;100;100;100
"4865";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4866";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;241,666666666667;241,666666666667;300;241,666666666667;241,666666666667
"4867";1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;240;240;240;240;240
"4868";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;335;335;335;335
"4869";0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;250;250;250;250;250
"4870";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;335,714285714286;335,714285714286;335,714285714286;335,714285714286;335,714285714286
"4871";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;350;350;350;350;350
"4872";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4873";1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;383,333333333333;383,333333333333;383,333333333333;383,333333333333;383,333333333333
"4874";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4875";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"4876";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"4877";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;450;450;450;450;450
"4878";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;325;325;325;325;325
"4879";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4880";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;375;375;375;375
"4881";1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;303,703703703704;303,703703703704;400;303,703703703704;303,703703703704
"4882";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;383,333333333333;383,333333333333;383,333333333333;383,333333333333
"4883";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"4884";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4885";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;358,181818181818;358,181818181818;358,181818181818;358,181818181818
"4886";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313,636363636364;313,636363636364;313,636363636364;313,636363636364;313,636363636364
"4887";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"4888";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;345,588235294118;345,588235294118;345,588235294118;345,588235294118;345,588235294118
"4889";1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4890";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;233,333333333333;233,333333333333;233,333333333333;233,333333333333;233,333333333333
"4891";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"4892";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;300;331,666666666667;300;331,666666666667;331,666666666667
"4893";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;350;425;425;425;425
"4894";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;350;350;350;350;350
"4895";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;250;250;250;250;250
"4896";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4897";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;325;325;325;325
"4898";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4899";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;350;350;350;350;350
"4900";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;350;350;350;350;350
"4901";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;250;350;350;350;350
"4902";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4903";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;350;410;410;410;410
"4904";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;380;380;380;380;380
"4905";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;350;325;325;325;325
"4906";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;330;330;330;330
"4907";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;300;362,121212121212;362,121212121212;362,121212121212;362,121212121212
"4908";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4909";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"4910";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4911";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430;430;430;430;430
"4912";1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;410;410;410;410;410
"4913";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;450;400;400;400;400
"4914";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"4915";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;400;400;400;400;400
"4916";1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4917";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4918";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;150;380;380;380;380
"4919";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;100;100;100;100;100
"4920";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;220;220;220;220;220
"4921";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"4922";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4923";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;290;290;290;290
"4924";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;400;350;350;350;350
"4925";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"4926";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;300;300;300;300;300
"4927";0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;288,461538461538;288,461538461538;300;288,461538461538;288,461538461538
"4928";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;150;150;150
"4929";0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;333,333333333333;333,333333333333;300;333,333333333333;333,333333333333
"4930";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;450;290;290;290;290
"4931";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4932";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;375;375;375;375
"4933";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;350;350;350;350;350
"4934";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;200;200;200;200;200
"4935";0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;450;395;395;395;395
"4936";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100
"4937";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4938";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"4939";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4940";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;376,923076923077;376,923076923077;376,923076923077;376,923076923077;376,923076923077
"4941";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4942";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4943";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;400;400;400;400;400
"4944";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"4945";0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;350;390;390;390;390
"4946";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;400;400;400;400;400
"4947";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;300;300;300;300;300
"4948";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;370;370;370;370;370
"4949";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;287,5;287,5;287,5;287,5;287,5
"4950";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"4951";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;300;350;350;350;350
"4952";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;200;250;250;250;250
"4953";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;425;425;425;425
"4954";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;300;341,666666666667;341,666666666667;341,666666666667;341,666666666667
"4955";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;350;350;350;350;350
"4956";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;50;285,714285714286;285,714285714286;285,714285714286;285,714285714286
"4957";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;400;400;400;400;400
"4958";0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;350;350;350;350;350
"4959";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4960";0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;350;350;350;350;350
"4961";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;387,5;387,5;387,5;387,5;387,5
"4962";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4963";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;350;350;350;350;350
"4964";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;350;306,25;306,25;306,25;306,25
"4965";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;383,333333333333;383,333333333333;383,333333333333;383,333333333333
"4966";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;350;350;350;350
"4967";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;433,333333333333;433,333333333333;433,333333333333;433,333333333333
"4968";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;385,714285714286;385,714285714286;385,714285714286;385,714285714286;385,714285714286
"4969";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;300;300;300;300;300
"4970";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;300;300;300;300;300
"4971";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;300;325;325;325;325
"4972";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;425;425;425;425
"4973";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"4974";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;325;325;325;325
"4975";0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4976";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;450;380;380;380;380
"4977";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"4978";1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;450;450;450;450;450
"4979";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;283,333333333333;283,333333333333;283,333333333333;283,333333333333;283,333333333333
"4980";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;350;350;350;350
"4981";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;350;350;350;350
"4982";0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;300;350;350;350;350
"4983";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"4984";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"4985";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"4986";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;450;362,5;362,5;362,5;362,5
"4987";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"4988";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"4989";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"4990";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;450;425;425;425;425
"4991";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;408,333333333333;408,333333333333;408,333333333333;408,333333333333
